Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
25/04/2021,DCC-ATKINSON UNIT-CP0630370GBP,WP-THE LIGHTBULB C,50.04,0.00,General Retail and Wholesale,Household appliance stores
25/04/2021,DCC-BARNES CHILDR-CP0770656GBP,TESCO PAYAT PUMP 4116,73.37,0.00,Automotive Fuel,Automated fuel dispensers
25/04/2021,DCC-BARNES CHILDR-CP0770656GBP,TESCO STORES 5138,21.10,0.00,General Retail and Wholesale,Grocery stores
25/04/2021,DCC-BARNES CHILDR-CP0770656GBP,WM MORRISONS STORE PICK,69.64,0.00,General Retail and Wholesale,Grocery stores
25/04/2021,DCC-BASSETTS FARM PR 0487469,AMZNMktplace,11.96,0.00,General Retail and Wholesale,Miscellaneous retail
25/04/2021,DCC-BASSETTS FARM PR 0487469,Amazon.co.uk 2079223C4,5.86,0.00,Mail Order / Direct Selling,Direct sales companies
25/04/2021,DCC-CHILDRENS SOC-CP0762919GBP,TRAINLINE,90.06,0.00,Travel - Air/Rail/Road,Passenger railways
25/04/2021,DCC-CHILDRENS SOC-CP0762919GBP,TRAINLINE,37.37,0.00,Travel - Air/Rail/Road,Passenger railways
25/04/2021,DCC-COPPLESTONE-CP0695955GBP,SCREWFIX DIRECT,89.82,0.00,Building Materials,Timber & building supplies
25/04/2021,DCC-COPPLESTONE-CP0695955GBP,CABLEMONKEY,165.05,0.00,Computer Equipment & Services,"Programming, data processing & system design"
25/04/2021,DCC-COPPLESTONE-CP0695955GBP,CABLEMONKEY,165.05,0.00,Computer Equipment & Services,"Programming, data processing & system design"
25/04/2021,DCC-COPPLESTONE-CP0695955GBP,AMZNMktplace,66.85,0.00,General Retail and Wholesale,Miscellaneous retail
25/04/2021,DCC-EARLY HELP-CP0752620GBP,TFH SPECIAL NEEDS,26.33,0.00,General Retail and Wholesale,"Hobby, toy & game shops"
26/04/2021,DCC-MANOR PRIMARY-CP0737608GBP,Amazon.co.uk 202PI53T4,56.94,0.00,Mail Order / Direct Selling,Direct sales companies
26/04/2021,DCC-PAYHEMBURY-CP0737593GBP,MILK AND MORE,6.06,0.00,Catering and Catering Supplies,Dairy produce stores
26/04/2021,DCC-SHIRWELL PRIM-CP0693242GBP,TESCO STORES 6269,13.69,0.00,General Retail and Wholesale,Grocery stores
26/04/2021,DCC-SOUTHBROOK SC-CP0693353GBP,Amazon.co.uk 201RM73Y4,15.99,0.00,Mail Order / Direct Selling,Direct sales companies
26/04/2021,DCC-SOUTHMEAD PRI-CP0752476GBP,AMZNMktplace,168.59,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,DCC-SOUTHMEAD PRI-CP0752476GBP,AMZNMktplace,167.72,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,DCC-SOUTHMEAD PRI-CP0752476GBP,TESCO STORES 5850,43.70,0.00,General Retail and Wholesale,Grocery stores
26/04/2021,DCC-SOUTHMEAD PRI-CP0752476GBP,IKEA LTD SHOP ONLINE,30.00,0.00,General Retail and Wholesale,Furniture & home furnishing
26/04/2021,DCC-STOKE HILL IN-CP0711144GBP,SP   BUNTING WAREHOUSE,76.56,0.00,Computer Equipment & Services,Computer software stores
26/04/2021,ELLEN TINKHAM SCH-CP0685619GBP,WWW.THEGIFTCARDCENTRE.,162.95,0.00,General Retail and Wholesale,"Gift, card & novelty shops"
26/04/2021,EXE VALLEY FEDERA-CP0686094GBP,AMZNMktplace,13.99,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,EXE VALLEY FEDERA-CP0686094GBP,AMZNMktplace,14.99,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,EXE VALLEY FEDERA-CP0686094GBP,Amazon.co.uk 205JY5N54,43.66,0.00,Mail Order / Direct Selling,Direct sales companies
26/04/2021,KINGSBRIDGE PRIMA-CP0681220GBP,INDEED TEL+35312545907,80.35,0.00,Miscellaneous Industrial/Commercial Supplies,Misc business services
26/04/2021,NEWTON POPPLEFORD-CP0727585GBP,INTELLIGENT E LEARNING LT,30.00,0.00,Training and Educational,Schools
26/04/2021,PILTON INF SCHOOL-CP0725857GBP,MARKS&SPENCER PLC,30.00,0.00,General Retail and Wholesale,Grocery stores
26/04/2021,PILTON INF SCHOOL-CP0725857GBP,PAYPAL  AUTOPRESSED,219.48,0.00,Training and Educational,Primary & secondary school
26/04/2021,TWO MOORS PRIM-CP0685617GBP,Amazon.co.uk 208OW4324,53.73,0.00,Mail Order / Direct Selling,Direct sales companies
26/04/2021,D C C WESTCROFT JUNIOR SCHOOL,AMZNMktplace,42.69,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,DCC - HILLCREST-CP0769859GBP,TESCO PFS 3792,70.11,0.00,Automotive Fuel,Service stations
26/04/2021,DCC HORWOOD & NEWTON- C0529381,SMOL LIMITED,4.50,0.00,Computer Equipment & Services,Computer software stores
26/04/2021,DCC KING EDWARD VI COMMUNITY C,AMAZON.CO.UK MK1DT6374 AM,17.94,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,DCC WOOLSERY PRIM-CP0685967GBP,ZOOM.US 888-799-9666,14.39,0.00,Telecommunication Services,Phone services
26/04/2021,DCC-BARNES CHILDR-CP0770656GBP,RSS UNI SERV STN,89.05,0.00,Automotive Fuel,Service stations
26/04/2021,DCC-BARNES CHILDR-CP0770656GBP,TESCO STORES 5138,9.90,0.00,General Retail and Wholesale,Grocery stores
26/04/2021,DCC-MANOR PRIMARY-CP0737608GBP,AMAZON.CO.UK MK7B033T4 AM,279.65,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,DECOY PRIMARY-CP0636389GBP,SMARTY CO UK,5.03,0.00,Telecommunication Services,Phone services
26/04/2021,ELLEN TINKHAM SCH-CP0685619GBP,Amazon.co.uk MK5B163E4,28.56,0.00,Mail Order / Direct Selling,Direct sales companies
26/04/2021,WOODLAND VALE-CP0728246GBP,Amazon Prime MK9VG43Q4,7.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
26/04/2021,DCC - LANDSCORE PRIMARY SCH,AMZNMktplace,40.08,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,DCC - TOTNES DIST-CP0666223GBP,Hotel at Booking.com,76.00,0.00,Hotels and Accommodation,"Hotels, motels & resorts"
26/04/2021,DCC BISHOPSTEIGNT-CP0685957GBP,BOOKER LIMITED NEWTON ABB,10.28,0.00,Catering and Catering Supplies,Caterers
26/04/2021,DCC COURT OF PROTECT-C 0509893,AMZNMktplace,22.98,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,DCC COURT OF PROTECT-C 0509893,ARGOS LTD,289.99,0.00,General Retail and Wholesale,Discount stores
26/04/2021,DCC EXETER CHILD-CP0670651GBP,Amazon Prime,-7.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
26/04/2021,DCC EXETER CHILD-CP0670651GBP,Amazon.co.uk 2T6VE5SP4,120.00,0.00,Mail Order / Direct Selling,Direct sales companies
26/04/2021,DCC GREENFIELDS-CP0697772GBP,HBH WOOLACOTTS,339.99,0.00,General Retail and Wholesale,Electronics shops
26/04/2021,DCC TEIGNBRIDGE-CP0684146GBP,WWW.BRISTOL-CITY.GOV.U,33.00,0.00,General Retail and Wholesale,"Gift, card & novelty shops"
26/04/2021,DCC TEIGNBRIDGE-CP0684146GBP,ARGOS LTD,249.99,0.00,General Retail and Wholesale,Discount stores
26/04/2021,DCC TEIGNBRIDGE-CP0684146GBP,thetrainline.com,14.44,0.00,Travel - Air/Rail/Road,Passenger railways
26/04/2021,DCC TEIGNBRIDGE-CP0684146GBP,thetrainline.com,24.61,0.00,Travel - Air/Rail/Road,Passenger railways
26/04/2021,DCC TEIGNBRIDGE-CP0684146GBP,TRAINLINE,12.61,0.00,Travel - Air/Rail/Road,Passenger railways
26/04/2021,DCC TEIGNBRIDGE-CP0684146GBP,TRAINLINE,94.02,0.00,Travel - Air/Rail/Road,Passenger railways
26/04/2021,DCC WHITCHURCH - C 0559309,TESCO STORE 3031,105.99,0.00,General Retail and Wholesale,Grocery stores
26/04/2021,DCC WOOLSERY PRIM-CP0685967GBP,ZOOM.US 888-799-9666,14.39,0.00,Telecommunication Services,Phone services
26/04/2021,DCC WOOLSERY PRIM-CP0685967GBP,TRAINLINE,129.92,0.00,Travel - Air/Rail/Road,Passenger railways
26/04/2021,DCC-APPLEDORE PRI-CP0693356GBP,ASDA GROCERIES ONLINE,-0.72,0.00,General Retail and Wholesale,Grocery stores
26/04/2021,DCC-APPLEDORE PRI-CP0693356GBP,ASDA GROCERIES ONLINE,40.26,0.00,General Retail and Wholesale,Grocery stores
26/04/2021,DCC-CULM VALLEY F-CP0693265GBP,AMZ VanPlay,-1.99,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,DCC-CULM VALLEY F-CP0693265GBP,PIXARTPRINTING,124.78,0.00,Print and Advertising,Publishing & printing services
26/04/2021,DCC-LIPTON PRIMAR-CP0687048GBP,Amazon.co.uk 2T5OV2SH4,28.96,0.00,Mail Order / Direct Selling,Direct sales companies
26/04/2021,DCC-MEADOWPARK-CP0768810GBP,TESCO STORE 2487,155.73,0.00,General Retail and Wholesale,Grocery stores
26/04/2021,DCC-PENINSULA PEN-CP0687065GBP,TORBAY COUNCIL - WEB,12.00,0.00,Statutory Bodies,Government services
26/04/2021,DCC-STOKE HILL IN-CP0711144GBP,B & Q 1049,34.00,0.00,General Retail and Wholesale,Home supply warehouse stores
26/04/2021,DCC-STOKE HILL IN-CP0711144GBP,WM MORRISONS STORE,8.00,0.00,General Retail and Wholesale,Grocery stores
26/04/2021,DECOY PRIMARY-CP0636389GBP,SMARTY CO UK,5.00,0.00,Telecommunication Services,Phone services
26/04/2021,PATHFIELD-CP0685913GBP,MSFT   E0300EOCJC,19.92,0.00,Computer Equipment & Services,"Computers, peripherals & software"
26/04/2021,WOODLAND VALE-CP0728246GBP,AMZNMktplace,6.79,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,WOODLAND VALE-CP0728246GBP,Amazon Prime 2T5I87SN4,7.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
26/04/2021,DCC - CAREY FEDER-CP0687759GBP,AMZNMktplace,33.62,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,DCC - CAREY FEDER-CP0687759GBP,Amazon.co.uk 202KY8J54,14.58,0.00,Mail Order / Direct Selling,Direct sales companies
26/04/2021,DCC - HILLCREST-CP0769859GBP,LIDL GB HONITON,96.07,0.00,General Retail and Wholesale,Grocery stores
26/04/2021,DCC - LANDSCORE PRIMARY SCH,WWW.AVPARTMASTER.NET,-53.24,0.00,General Retail and Wholesale,"Radio, TV & stereo repairs"
26/04/2021,DCC - MARPOOL PRI-CP0722471GBP,MOONFRUIT,65.99,0.00,Computer Equipment & Services,"Programming, data processing & system design"
26/04/2021,DCC - MARPOOL PRI-CP0722471GBP,AMZNMktplace,15.89,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,DCC - MARPOOL PRI-CP0722471GBP,AMZNMktplace,29.98,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,DCC - ST ANDREWS-CP0687779GBP,AMZNMktplace,15.64,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,DCC - THE GROVE-CP0818667GBP,LIDL GB PAIGNTON,10.89,0.00,General Retail and Wholesale,Grocery stores
26/04/2021,DCC - TOTNES DIST-CP0666223GBP,PREMIER INN44533115,127.00,0.00,Hotels and Accommodation,Premier Inn
26/04/2021,DCC - TOTNES DIST-CP0666223GBP,PREMIER INN44533695,83.00,0.00,Hotels and Accommodation,Premier Inn
26/04/2021,DCC - TOTNES DIST-CP0666223GBP,PREMIER INN44533695,-31.00,0.00,Hotels and Accommodation,Premier Inn
26/04/2021,DCC BIDWELL BROOK-CP0687798GBP,ATHENA CRAFTS,62.35,0.00,General Retail and Wholesale,Art & craft shops
26/04/2021,DCC COURT OF PROTECT-C 0509893,MILK AND MORE,-8.93,0.00,Catering and Catering Supplies,Dairy produce stores
26/04/2021,DCC COURT OF PROTECT-C 0509893,MILK AND MORE,-1.89,0.00,Catering and Catering Supplies,Dairy produce stores
26/04/2021,DCC COURT OF PROTECT-C 0509893,MILK AND MORE,10.82,0.00,Catering and Catering Supplies,Dairy produce stores
26/04/2021,DCC COURT OF PROTECT-C 0509893,MILK AND MORE,10.82,0.00,Catering and Catering Supplies,Dairy produce stores
26/04/2021,DCC EAST DEVON LEARN DISB SERV,WWW.ICELAND.CO.UK,-5.40,0.00,General Retail and Wholesale,Grocery stores
26/04/2021,DCC EAST DEVON LEARN DISB SERV,WWW.ICELAND.CO.UK,52.63,0.00,General Retail and Wholesale,Grocery stores
26/04/2021,DCC GOODLEIGH PRI-CP0693342GBP,APPLE.COM/BILL,0.99,0.00,General Retail and Wholesale,Record shops
26/04/2021,DCC GT TORRINGTON-CP0715578GBP,PAYPAL  ROYAL MAIL,47.53,0.00,Professional Services,Professional services
26/04/2021,DCC HAZELDOWN-CP0682508GBP,POST OFFICE COUNTER,9.03,0.00,Mail and Courier Services,Postal services
26/04/2021,DCC HOLSWORTHY-CP0685675GBP,AMZNMktplace,9.97,0.00,General Retail and Wholesale,Miscellaneous retail
26/04/2021,DCC HOLSWORTHY-CP0685675GBP,ROYAL MAIL GROUP LTD,4.53,0.00,Mail and Courier Services,Postal services
26/04/2021,DCC HONITON-CP0715049GBP,AB  ABEBOOKS.UK IS9W34,5.10,0.00,Books and Periodicals,"Books, periodicals & newspapers"
27/04/2021,DCC HONITON-CP0715049GBP,AB  ABEBOOKS.UK IS9W35,2.87,0.00,Books and Periodicals,"Books, periodicals & newspapers"
27/04/2021,DCC HONITON-CP0715049GBP,AMZNMktplace,72.86,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC HONITON-CP0715049GBP,AMZNMktplace,18.02,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC HONITON-CP0715049GBP,AMZNMktplace,3.58,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC ILFRACOMBE-CP0685961GBP,TESCO STORES 5291,63.36,0.00,General Retail and Wholesale,Grocery stores
27/04/2021,DCC OTTERY ST MAR-CP0730864GBP,ARGOS LTD,25.00,0.00,General Retail and Wholesale,Discount stores
27/04/2021,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,9.10,0.00,General Retail and Wholesale,Grocery stores
27/04/2021,DCC ST MARTINS PR-CP0685628GBP,AMZNMktplace,70.19,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC ST MARTINS PR-CP0685628GBP,BAKER ROSS,27.40,0.00,General Retail and Wholesale,Art & craft shops
27/04/2021,DCC ST PETERS PRI-CP0695111GBP,AMZNMktplace,27.39,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC STEP FORWARD-CP0742511GBP,TOTUM ONEVOICE DIGITAL,12.50,0.00,Clubs/Associations/Organisations,Membership organisations
27/04/2021,DCC SWIMBRIDGE PRMRY SCHOOL-NO,HIGHSPEEDTRAINING.CO.U,30.00,0.00,Training and Educational,Business/secretarial school
27/04/2021,DCC TIVERTON HIGH-CP0686203GBP,AMAZON PRIME 207BO9JF4 AM,96.00,0.00,Mail Order / Direct Selling,Continuous subscriptions
27/04/2021,DCC TIVERTON HIGH-CP0686203GBP,BT.COM BUSINESS BP,25.68,0.00,Telecommunication Services,Phone services
27/04/2021,DCC TOTNES FULLFILLING LIVES S,AMZNMKTPLACE AMAZON.CO.UK,36.99,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC UNITED SCH-CP0691296GBP,COMPANIES HOUSE,13.00,0.00,Statutory Bodies,Government services
27/04/2021,DCC WEST BERRY FE-CP0691442GBP,THE PLASTIC BOX COMPANY,49.50,0.00,Miscellaneous Industrial/Commercial Supplies,Misc Industrial supplies
27/04/2021,DCC WOOLSERY PRIM-CP0685967GBP,ZOOM.US 888-799-9666,14.39,0.00,Telecommunication Services,Phone services
27/04/2021,DCC-ABBOTSKERSWEL-CP0808806GBP,WM MORRISONS STORE PICK,73.77,0.00,General Retail and Wholesale,Grocery stores
27/04/2021,DCC-BARNES CHILDR-CP0770656GBP,THEWORKS,3.50,0.00,General Retail and Wholesale,Discount stores
27/04/2021,DCC-COPPLESTONE-CP0695955GBP,CABLEMONKEY,165.05,0.00,Computer Equipment & Services,"Programming, data processing & system design"
27/04/2021,DCC-COPPLESTONE-CP0695955GBP,AMZNMktplace,41.34,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC-COPPLESTONE-CP0695955GBP,AMZNMKTPLACE AMAZON.CO.UK,4.39,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC-ILFACOMBE JNR-CP0706090GBP,LIDL GB  ILFRACOMBE,5.58,0.00,General Retail and Wholesale,Grocery stores
27/04/2021,DCC-ILFACOMBE JNR-CP0706090GBP,LIDL GB  ILFRACOMBE,6.15,0.00,General Retail and Wholesale,Grocery stores
27/04/2021,DCC-MEADOWPARK-CP0768810GBP,ALDI STORES CARDIFF,94.38,0.00,General Retail and Wholesale,Grocery stores
27/04/2021,DCC-NEW TREETOPS-CP0687057GBP,TESCO STORES 5930,47.80,0.00,General Retail and Wholesale,Grocery stores
27/04/2021,DCC-PENINSULA PEN-CP0687065GBP,GEN REGISTER OFFICE,14.00,0.00,Statutory Bodies,Government services
27/04/2021,DCC-SOUTHMEAD PRI-CP0752476GBP,AMZNMktplace,42.90,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC-SOUTHMEAD PRI-CP0752476GBP,AMZNMktplace,118.00,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC-STOKE HILL JU-CP0711150GBP,MIL/SUPERSTICKERS-,33.02,0.00,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
27/04/2021,DCC-WELLAND HOUSE-CP0770668GBP,DISCLOSURE & BARRING,13.00,0.00,Statutory Bodies,Government services
27/04/2021,DCC-WILLOWBROOK-CP0690192GBP,DPD WL,25.79,0.00,Mail and Courier Services,Courier services / freight forwarders
27/04/2021,ELLEN TINKHAM SCH-CP0685619GBP,WWW.HARDWAREANDHANDLES,134.33,0.00,General Retail and Wholesale,Hardware stores
27/04/2021,EXE VALLEY FEDERA-CP0686094GBP,AMZNMktplace,20.95,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,EXE VALLEY FEDERA-CP0686094GBP,GO APE,200.00,0.00,Leisure Activities,Amusement parks & circuses
27/04/2021,EXE VALLEY FEDERA-CP0686094GBP,Amazon.co.uk 205A42J54,11.00,0.00,Mail Order / Direct Selling,Direct sales companies
27/04/2021,WOODLAND VALE-CP0728246GBP,Amazon Prime 205PV5JT4,7.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
27/04/2021,DCC - HILLCREST-CP0769859GBP,THE RANGE,7.99,0.00,General Retail and Wholesale,Department stores
27/04/2021,DCC - WEST EXMOOR-CP0691501GBP,AMZNMktplace,5.99,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC BISHOPSTEIGNT-CP0685957GBP,LIDL GB  KINGSTEIGNTON,4.06,0.00,General Retail and Wholesale,Grocery stores
27/04/2021,DCC GEORGEHAM PRI-CP0686144GBP,AMAZON.CO.UK MK38I7TL4 AM,34.20,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC HAZELDOWN-CP0682508GBP,AMAZON.CO.UK MK1JG1JM4 AM,22.07,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC HONITON-CP0715049GBP,IKEA LTD SHOP ONLINE,-278.25,0.00,General Retail and Wholesale,Furniture & home furnishing
27/04/2021,DCC -SANDFORD SCH-CP0808083GBP,AMAZON.CO.UK MK53W3T24 AM,106.65,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC SOUTH MOLTON COMMUNITY COL,AMAZON.CO.UK MK7J18J04 AM,73.00,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,12.78,0.00,General Retail and Wholesale,Grocery stores
27/04/2021,DCC ST MARTINS PR-CP0685628GBP,AMZNMktplace,23.21,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC TEIGNBRIDGE-CP0684146GBP,AMZNMktplace,30.27,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC TEIGNBRIDGE-CP0684146GBP,thetrainline.com,-3.10,0.00,Travel - Air/Rail/Road,Passenger railways
27/04/2021,DCC UNITED SCH-CP0691296GBP,ASDA STORES LTD 5762,13.16,0.00,General Retail and Wholesale,Grocery stores
27/04/2021,DCC UNITED SCH-CP0691296GBP,WWW.THERANGE.CO.UK,37.85,0.00,General Retail and Wholesale,Furniture & home furnishing
27/04/2021,DCC UNITED SCH-CP0691296GBP,FACEBK TF6M82BJ62,295.26,0.00,Print and Advertising,Advertising services
27/04/2021,DCC WEST BERRY FE-CP0691442GBP,AMZNMktplace,61.59,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC WEST BERRY FE-CP0691442GBP,Amazon Prime MK95J8TW4,7.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
27/04/2021,DCC WHITCHURCH - C 0559309,AMZNMktplace,10.99,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC-BASSETTS FARM PR 0487469,Amazon.co.uk MK2877JK4,36.87,0.00,Mail Order / Direct Selling,Direct sales companies
27/04/2021,DCC-BASSETTS FARM PR 0487469,Amazon.co.uk MK8FE8TN4,40.50,0.00,Mail Order / Direct Selling,Direct sales companies
27/04/2021,DCC-BOVEY TRACEY-CP0690181GBP,AMZNMktplace,68.52,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC-LIPTON PRIMAR-CP0687048GBP,AMZNMktplace,79.99,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC-MANOR PRIMARY-CP0737608GBP,AMZNMktplace,18.97,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC-MANOR PRIMARY-CP0737608GBP,AMZNMktplace,51.97,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,DCC-PAYHEMBURY-CP0737593GBP,SAINSBURYS S/MKTS,27.45,0.00,General Retail and Wholesale,Grocery stores
27/04/2021,DCC-SHIRWELL PRIM-CP0693242GBP,TESCO STORE 2083,13.73,0.00,General Retail and Wholesale,Grocery stores
27/04/2021,DCC-WELLAND HOUSE-CP0770668GBP,TESCO STORES 6269,122.89,0.00,General Retail and Wholesale,Grocery stores
27/04/2021,DCC-WELLAND HOUSE-CP0770668GBP,PAIGNTON ZOO,27.60,0.00,Leisure Activities,Aquariums
27/04/2021,DEVON COUNTY COUNCIL- MARLAND,TESCO SUBSCRIPTION,6.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
27/04/2021,EXE VALLEY FEDERA-CP0686094GBP,AMZ RIKILIO,-13.99,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,EXE VALLEY FEDERA-CP0686094GBP,AMZ Trideer,-14.99,0.00,General Retail and Wholesale,Miscellaneous retail
27/04/2021,EXE VALLEY FEDERA-CP0686094GBP,SPORTSDIRECT 346,48.48,0.00,General Retail and Wholesale,Sporting goods shops
27/04/2021,EXE VALLEY FEDERA-CP0686094GBP,SPORTSDIRECT 346,16.00,0.00,General Retail and Wholesale,Sporting goods shops
27/04/2021,EXE VALLEY FEDERA-CP0686094GBP,SPORTSDIRECT 346,-21.00,0.00,General Retail and Wholesale,Sporting goods shops
27/04/2021,ST MARYS PRIMARY-CP0727713GBP,MOLE AVON TRADING LTD,213.75,0.00,General Retail and Wholesale,Discount stores
27/04/2021,CULLOMPTON COM CO-CP0727728GBP,PAYPAL  DOMU BRANDS,36.97,0.00,General Retail and Wholesale,Misc. home furnishing
27/04/2021,DCC - HILLCREST-CP0769859GBP,Amazon Prime 2T60S99X4,7.99,0.00,Mail Order / Direct Selling,Continuous subscriptions
27/04/2021,DCC - HILLCREST-CP0769859GBP,KFC,16.34,0.00,Restaurants and Bars,Fast food restaurants
27/04/2021,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,111.60,0.00,Travel - Air/Rail/Road,Passenger railways
27/04/2021,DCC - TOTNES DIST-CP0666223GBP,TRAINLINE,59.10,0.00,Travel - Air/Rail/Road,Passenger railways
27/04/2021,DCC CORNWOOD-CP0714932GBP,WWW.INFORMA.COM,26.99,0.00,Print and Advertising,Publishing & printing services
27/04/2021,DCC COURT OF PROTECT-C 0509893,ENTERPRISE RENT A CAR,332.88,0.00,Auto Rental,Enterprise Rent-a-Car
27/04/2021,DCC COURT OF PROTECT-C 0509893,ENTERPRISE RENT A CAR,275.37,0.00,Auto Rental,Enterprise Rent-a-Car
