Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
9/2/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Marketplace,13.06,0,General Retail and Wholesale,Miscellaneous retail
9/2/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Marketplace,82.28,0,General Retail and Wholesale,Miscellaneous retail
11/2/2016,DCC SOUTH MOLTON COMMUNITY COL,DROPBOX GT4H472N9D9B,70.87,0,Computer Equipment & Services,Computer network information services
11/2/2016,DCC SOUTH MOLTON COMMUNITY COL,PAYPAL LESSONBOX,239,0,Training and Educational,Colleges & universities
17/02/2016,DCC SOUTH MOLTON COMMUNITY COL,SURVEYMONKEY.COM,21.67,0,Computer Equipment & Services,Computer network information services
22/02/2016,DCC SOUTH MOLTON COMMUNITY COL,TICKETLINE,227.25,0,Leisure Activities,Theatres and ticket agencies
24/02/2016,DCC SOUTH MOLTON COMMUNITY COL,WWW.OFFICEFURNITUREONL,538.8,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
24/02/2016,DCC SOUTH MOLTON COMMUNITY COL,TRAINLINE,94.96,0,Travel - Air/Rail/Road,Passenger railways
25/02/2016,DCC SOUTH MOLTON COMMUNITY COL,ADOBE CREATIVE CLOUD,185.9,0,Computer Equipment & Services,Computer software stores
25/02/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Marketplace,55,0,General Retail and Wholesale,Miscellaneous retail
25/02/2016,DCC SOUTH MOLTON COMMUNITY COL,PAYPAL ALLIEDMIDS,52.44,0,General Retail and Wholesale,Electronics shops
25/02/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Retail,169.19,0,Mail Order / Direct Selling,Direct sales companies
26/02/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Marketplace,16.41,0,General Retail and Wholesale,Miscellaneous retail
26/02/2016,DCC SOUTH MOLTON COMMUNITY COL,PAYPAL ECHALK LTD,46,0,Professional Services,Professional services
27/02/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Retail,79,0,Mail Order / Direct Selling,Direct sales companies
3/3/2016,DCC SOUTH MOLTON COMMUNITY COL,HOTELS COM128107981358,188.09,0,Travel - Air/Rail/Road,Travel agencies
3/3/2016,DCC SOUTH MOLTON COMMUNITY COL,TRAINLINE,106.59,0,Travel - Air/Rail/Road,Passenger railways
4/3/2016,DCC SOUTH MOLTON COMMUNITY COL,ROLAND UK LTD,23.24,0,General Retail and Wholesale,Music stores & instruments
4/3/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Retail,55.49,0,Mail Order / Direct Selling,Direct sales companies
4/3/2016,DCC SOUTH MOLTON COMMUNITY COL,TRAINLINE,257.04,0,Travel - Air/Rail/Road,Passenger railways
8/3/2016,DCC SOUTH MOLTON COMMUNITY COL,BOOKDEPOSITORY.COM,7.69,0,Books and Periodicals,Book stores
8/3/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Marketplace,20.09,0,General Retail and Wholesale,Miscellaneous retail
8/3/2016,DCC SOUTH MOLTON COMMUNITY COL,WWW.LABELPLANET.CO.UK,22.2,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
10/3/2016,DCC SOUTH MOLTON COMMUNITY COL,SALES@AIRSQUIRRELS.COM,10.94,0,Computer Equipment & Services,Computer software stores
10/3/2016,DCC SOUTH MOLTON COMMUNITY COL,TVLICENSING.CO.UK,145.5,0,Professional Services,Consultants & public relation services
16/03/2016,DCC SOUTH MOLTON COMMUNITY COL,PAYPAL FOCUSRITEAU,27.29,0,Computer Equipment & Services,"Programming, data processing & system design"
16/03/2016,DCC SOUTH MOLTON COMMUNITY COL,ITUNES.COM/BILL,3.74,0,General Retail and Wholesale,Record shops
17/03/2016,DCC SOUTH MOLTON COMMUNITY COL,SURVEYMONKEY.COM,21.67,0,Computer Equipment & Services,Computer network information services
17/03/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Retail,94.98,0,Mail Order / Direct Selling,Direct sales companies
6/4/2016,DCC SOUTH MOLTON COMMUNITY COL,ITUNES.COM/BILL,1.24,0,General Retail and Wholesale,Record shops
12/4/2016,DCC SOUTH MOLTON COMMUNITY COL,PAYPAL PERESOURCES,70,0,Professional Services,Professional services
14/04/2016,DCC SOUTH MOLTON COMMUNITY COL,TRAINLINE,49.47,0,Travel - Air/Rail/Road,Passenger railways
15/04/2016,DCC SOUTH MOLTON COMMUNITY COL,WWW.MUSICROOM.COM,79.85,0,General Retail and Wholesale,Music stores & instruments
15/04/2016,DCC SOUTH MOLTON COMMUNITY COL,HOTELS COM129043646274,228.66,0,Travel - Air/Rail/Road,Travel agencies
16/04/2016,DCC SOUTH MOLTON COMMUNITY COL,RYOS ONLINE LIMITED,106.06,0,General Retail and Wholesale,Sports & riding apparel shops
17/04/2016,DCC SOUTH MOLTON COMMUNITY COL,SURVEYMONKEY.COM,21.67,0,Computer Equipment & Services,Computer network information services
18/04/2016,DCC SOUTH MOLTON COMMUNITY COL,BOOKDEPOSITORY.COM,17.95,0,Books and Periodicals,Book stores
18/04/2016,DCC SOUTH MOLTON COMMUNITY COL,PAYPAL SOFTHANDSUK,33.2,0,Computer Equipment & Services,"Programming, data processing & system design"
18/04/2016,DCC SOUTH MOLTON COMMUNITY COL,WWW.LAPTOPSANDSPARES.C,45.19,0,General Retail and Wholesale,Electronics shops
19/04/2016,DCC SOUTH MOLTON COMMUNITY COL,Amazon UK Retail,34.98,0,Mail Order / Direct Selling,Direct sales companies
2/2/2016,DCC -SOUTH TAWTON PRIM SCHOOL,Amazon UK Marketplace,5.95,0,General Retail and Wholesale,Miscellaneous retail
10/2/2016,DCC -SOUTH TAWTON PRIM SCHOOL,Amazon UK Retail,69.99,0,Mail Order / Direct Selling,Direct sales companies
22/01/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,21.53,0,General Retail and Wholesale,Grocery stores
30/01/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORE 3031,7.84,0,General Retail and Wholesale,Grocery stores
5/2/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,11.74,0,General Retail and Wholesale,Grocery stores
12/2/2016,DCC ST HORRABRIDGE-C 0514361,ITUNES.COM/BILL,2.29,0,General Retail and Wholesale,Record shops
22/02/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,13.89,0,General Retail and Wholesale,Grocery stores
26/02/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,12.89,0,General Retail and Wholesale,Grocery stores
4/3/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORE 3031,17.07,0,General Retail and Wholesale,Grocery stores
11/3/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,7.7,0,General Retail and Wholesale,Grocery stores
18/03/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,10.67,0,General Retail and Wholesale,Grocery stores
8/4/2016,DCC ST HORRABRIDGE-C 0514361,SAINSBURY'S S/MKT,11.1,0,General Retail and Wholesale,Grocery stores
15/04/2016,DCC ST HORRABRIDGE-C 0514361,TESCO STORES 4429,22.08,0,General Retail and Wholesale,Grocery stores
29/01/2016,DCC STOKE CANON PRI 0478811,DISCLOSURE & BARRING,13,0,Statutory Bodies,Government services
24/01/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TESCO STORE 2083,14.3,0,General Retail and Wholesale,Grocery stores
28/01/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,WWW.INFOKUBE.CO.UK,80,0,Computer Equipment & Services,"Programming, data processing & system design"
29/01/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,SAINSBURY'S S/MKT,21,0,General Retail and Wholesale,Grocery stores
2/2/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,Amazon UK Marketplace,4.03,0,General Retail and Wholesale,Miscellaneous retail
6/2/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,SAINSBURY'S S/MKT,5.95,0,General Retail and Wholesale,Grocery stores
9/2/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,LIDL UK,5.34,0,General Retail and Wholesale,Grocery stores
10/2/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,Amazon UK Marketplace,17.49,0,General Retail and Wholesale,Miscellaneous retail
11/2/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,"Amazon Svcs Europe,SAR",9.37,0,Books and Periodicals,Book stores
11/2/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,WWW.FOUNDATION STAGE,72,0,General Retail and Wholesale,Miscellaneous retail
12/2/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,GWR RAIL TICKETS AS,159.6,0,Travel - Air/Rail/Road,Passenger railways
17/02/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,B & M RETAIL,3.99,0,General Retail and Wholesale,Discount stores
17/02/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,LIDL UK,20.94,0,General Retail and Wholesale,Grocery stores
1/3/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,WWW.PCWB.COM,58.96,0,Computer Equipment & Services,Computer software stores
6/3/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,SAINSBURY'S S/MKT,10.05,0,General Retail and Wholesale,Grocery stores
15/03/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TESCO STORES-2083,16,0,General Retail and Wholesale,Grocery stores
22/03/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,TESCO STORES 6269,13.59,0,General Retail and Wholesale,Grocery stores
4/4/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,B & M RETAIL,12.47,0,General Retail and Wholesale,Discount stores
4/4/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,LIDL UK,21.33,0,General Retail and Wholesale,Grocery stores
20/04/2016,DCC SWIMBRIDGE PRMRY SCHOOL-NO,SAINSBURYS S/MKTS,9,0,General Retail and Wholesale,Grocery stores
22/01/2016,DCC WEST HILL PRIMARY SCHOOL,SELFSERVE TICKET,75,0,Travel - Air/Rail/Road,Passenger railways
25/01/2016,DCC WEST HILL PRIMARY SCHOOL,ITUNES.COM/BILL,19,0,General Retail and Wholesale,Record shops
9/2/2016,DCC WEST HILL PRIMARY SCHOOL,Amazon UK Marketplace,20.71,0,Books and Periodicals,Book stores
24/02/2016,DCC WEST HILL PRIMARY SCHOOL,TWINKL LTD,69.99,0,Clubs/Associations/Organisations,Membership organisations
1/3/2016,DCC WEST HILL PRIMARY SCHOOL,Amazon UK Marketplace,16.99,0,General Retail and Wholesale,Miscellaneous retail
2/3/2016,DCC WEST HILL PRIMARY SCHOOL,Amazon UK Retail,12.45,0,Mail Order / Direct Selling,Direct sales companies
3/3/2016,DCC WEST HILL PRIMARY SCHOOL,SAINSBURYS S/MKTS,39.5,0,General Retail and Wholesale,Grocery stores
6/3/2016,DCC WEST HILL PRIMARY SCHOOL,Amazon UK Retail,29.69,0,Mail Order / Direct Selling,Direct sales companies
18/04/2016,DCC WEST HILL PRIMARY SCHOOL,WAITROSE 657,61.13,0,General Retail and Wholesale,Grocery stores
27/01/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,38.3,0,General Retail and Wholesale,Grocery stores
27/01/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,22.96,0,General Retail and Wholesale,Grocery stores
28/01/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,7.66,0,General Retail and Wholesale,Grocery stores
2/2/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,26.1,0,General Retail and Wholesale,Grocery stores
8/2/2016,DCC WHITCHURCH - C 0559309,TESCO STORES 4429,15.22,0,General Retail and Wholesale,Grocery stores
11/2/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,12.3,0,General Retail and Wholesale,Grocery stores
23/02/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,115.73,0,General Retail and Wholesale,Grocery stores
2/3/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,3.74,0,General Retail and Wholesale,Grocery stores
7/3/2016,DCC WHITCHURCH - C 0559309,POST OFFICE COUNTER,117,0,Mail and Courier Services,Postal services
8/3/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,5.74,0,General Retail and Wholesale,Grocery stores
20/03/2016,DCC WHITCHURCH - C 0559309,LIDL UK,10,0,General Retail and Wholesale,Grocery stores
21/03/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,15.3,0,General Retail and Wholesale,Grocery stores
24/03/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,10.84,0,General Retail and Wholesale,Grocery stores
24/03/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,80,0,General Retail and Wholesale,Grocery stores
8/4/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,145.23,0,General Retail and Wholesale,Grocery stores
18/04/2016,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,5,0,Books and Periodicals,Book stores
18/04/2016,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,4.42,0,General Retail and Wholesale,Miscellaneous retail
18/04/2016,DCC WHITCHURCH - C 0559309,Amazon UK Marketplace,5.87,0,General Retail and Wholesale,Miscellaneous retail
18/04/2016,DCC WHITCHURCH - C 0559309,POST OFFICE COUNTER,33.02,0,Mail and Courier Services,Postal services
19/04/2016,DCC WHITCHURCH - C 0559309,Amazon UK Retail,14,0,Mail Order / Direct Selling,Direct sales companies
20/04/2016,DCC WHITCHURCH - C 0559309,Amazon UK Retail,9.92,0,Mail Order / Direct Selling,Direct sales companies
21/04/2016,DCC WHITCHURCH - C 0559309,WM MORRISONS,5.36,0,General Retail and Wholesale,Grocery stores
22/01/2016,DCC WILLAND SCH-C 0509473,Amazon UK Retail,79.99,0,Mail Order / Direct Selling,Direct sales companies
22/01/2016,DCC WILLAND SCH-C 0509473,Amazon UK Retail,79.99,0,Mail Order / Direct Selling,Direct sales companies
26/01/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,48.77,0,General Retail and Wholesale,Grocery stores
26/01/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5663,5,0,General Retail and Wholesale,Grocery stores
28/01/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,29.98,0,General Retail and Wholesale,Miscellaneous retail
28/01/2016,DCC WILLAND SCH-C 0509473,Amazon UK Retail,29.91,0,Mail Order / Direct Selling,Direct sales companies
29/01/2016,DCC WILLAND SCH-C 0509473,Amazon UK Retail,20.09,0,Mail Order / Direct Selling,Direct sales companies
29/01/2016,DCC WILLAND SCH-C 0509473,WWW.EXETER.AC.UK,60,0,Training and Educational,Colleges & universities
2/2/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,67.52,0,General Retail and Wholesale,Grocery stores
4/2/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,54,0,General Retail and Wholesale,Grocery stores
9/2/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,41,0,General Retail and Wholesale,Grocery stores
10/2/2016,DCC WILLAND SCH-C 0509473,CIEH,264,0,Clubs/Associations/Organisations,Membership organisations
15/02/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,53.94,0,General Retail and Wholesale,Miscellaneous retail
20/02/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5663,6,0,General Retail and Wholesale,Grocery stores
23/02/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,71.27,0,General Retail and Wholesale,Grocery stores
29/02/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5663,5,0,General Retail and Wholesale,Grocery stores
1/3/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,62.41,0,General Retail and Wholesale,Grocery stores
2/3/2016,DCC WILLAND SCH-C 0509473,WP-STORMFLAME LTD,43.07,0,General Retail and Wholesale,Miscellaneous retail
3/3/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,-0.7,0,General Retail and Wholesale,Grocery stores
3/3/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,40.5,0,General Retail and Wholesale,Grocery stores
3/3/2016,DCC WILLAND SCH-C 0509473,Amazon UK Retail,17.99,0,Mail Order / Direct Selling,Direct sales companies
8/3/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,69.1,0,General Retail and Wholesale,Grocery stores
15/03/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,32.99,0,Books and Periodicals,Book stores
15/03/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,50,0,General Retail and Wholesale,Grocery stores
16/03/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,11.1,0,General Retail and Wholesale,Miscellaneous retail
18/03/2016,DCC WILLAND SCH-C 0509473,WWW.CAMLAB.NET,107.79,0,Print and Advertising,Publishing & printing services
21/03/2016,DCC WILLAND SCH-C 0509473,WWW.STAPLES.CO.UK,10.97,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies stores
22/03/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,43.31,0,General Retail and Wholesale,Grocery stores
22/03/2016,DCC WILLAND SCH-C 0509473,Amazon UK Retail,30.85,0,Mail Order / Direct Selling,Direct sales companies
24/03/2016,DCC WILLAND SCH-C 0509473,WWW.AWARDSCENTRE.ORG,209.16,0,General Retail and Wholesale,Miscellaneous retail
24/03/2016,DCC WILLAND SCH-C 0509473,SWIMMING TEACHERS ASSO,71.5,0,Leisure Activities,Misc. recreational services
28/03/2016,DCC WILLAND SCH-C 0509473,Amazon UK Retail,11.78,0,Mail Order / Direct Selling,Direct sales companies
29/03/2016,DCC WILLAND SCH-C 0509473,OLD WELL GARDEN CT,7.98,0,Estate and Garden Services,Lawn & garden supply/nursery
30/03/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,4.95,0,Books and Periodicals,Book stores
30/03/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,18.4,0,General Retail and Wholesale,Miscellaneous retail
31/03/2016,DCC WILLAND SCH-C 0509473,Amazon UK Marketplace,9.98,0,General Retail and Wholesale,Miscellaneous retail
8/4/2016,DCC WILLAND SCH-C 0509473,POST OFFICE COUNTER,11,0,Mail and Courier Services,Postal services
12/4/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,57.75,0,General Retail and Wholesale,Grocery stores
18/04/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5663,36.47,0,General Retail and Wholesale,Grocery stores
19/04/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,67.54,0,General Retail and Wholesale,Grocery stores
19/04/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5663,3.2,0,General Retail and Wholesale,Grocery stores
20/04/2016,DCC WILLAND SCH-C 0509473,TESCO STORES 5138,-2,0,General Retail and Wholesale,Grocery stores
8/3/2016,DCC-ATKINSON UNIT-CP0630370GBP,Amazon UK Retail,47.15,0,Mail Order / Direct Selling,Direct sales companies
9/3/2016,DCC-ATKINSON UNIT-CP0630370GBP,"Amazon Svcs Europe,SAR",49.98,0,Books and Periodicals,Book stores
9/3/2016,DCC-ATKINSON UNIT-CP0630370GBP,Amazon UK Marketplace,25.01,0,Books and Periodicals,Book stores
11/3/2016,DCC-ATKINSON UNIT-CP0630370GBP,Amazon UK Marketplace,13.85,0,Books and Periodicals,Book stores
11/3/2016,DCC-ATKINSON UNIT-CP0630370GBP,Amazon UK Marketplace,35.97,0,General Retail and Wholesale,Miscellaneous retail
4/4/2016,DCC-ATKINSON UNIT-CP0630370GBP,WHSMITH.CO.UK,14.97,0,General Retail and Wholesale,Catalogue & retail shops
14/04/2016,DCC-ATKINSON UNIT-CP0630370GBP,Amazon UK Marketplace,5.5,0,General Retail and Wholesale,Miscellaneous retail
15/04/2016,DCC-ATKINSON UNIT-CP0630370GBP,"Amazon Svcs Europe,SAR",5.5,0,Books and Periodicals,Book stores
15/04/2016,DCC-ATKINSON UNIT-CP0630370GBP,"Amazon Svcs Europe,SAR",5.5,0,Books and Periodicals,Book stores
15/04/2016,DCC-ATKINSON UNIT-CP0630370GBP,Amazon UK Marketplace,1.5,0,Books and Periodicals,Book stores
15/04/2016,DCC-ATKINSON UNIT-CP0630370GBP,Amazon UK Marketplace,4.48,0,Books and Periodicals,Book stores
15/04/2016,DCC-ATKINSON UNIT-CP0630370GBP,Amazon UK Marketplace,35.87,0,General Retail and Wholesale,Miscellaneous retail
15/04/2016,DCC-ATKINSON UNIT-CP0630370GBP,Amazon UK Marketplace,6.99,0,General Retail and Wholesale,Miscellaneous retail
15/04/2016,DCC-ATKINSON UNIT-CP0630370GBP,Amazon UK Marketplace,2.72,0,General Retail and Wholesale,Miscellaneous retail
22/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,9.52,0,Books and Periodicals,Book stores
23/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,27.78,0,Books and Periodicals,Book stores
23/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,22.5,0,Books and Periodicals,Book stores
23/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Retail,21.76,0,Mail Order / Direct Selling,Direct sales companies
23/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Retail,78.45,0,Mail Order / Direct Selling,Direct sales companies
24/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,28,0,General Retail and Wholesale,Miscellaneous retail
25/01/2016,DCC-BARLEY LANE SCH-C0611313,"Amazon Svcs Europe,SAR",11.38,0,Books and Periodicals,Book stores
25/01/2016,DCC-BARLEY LANE SCH-C0611313,"Amazon Svcs Europe,SAR",91.14,0,Books and Periodicals,Book stores
25/01/2016,DCC-BARLEY LANE SCH-C0611313,"Amazon Svcs Europe,SAR",93.59,0,Books and Periodicals,Book stores
25/01/2016,DCC-BARLEY LANE SCH-C0611313,"Amazon Svcs Europe,SAR",102.4,0,Books and Periodicals,Book stores
25/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,3.4,0,Books and Periodicals,Book stores
25/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,42.35,0,Books and Periodicals,Book stores
25/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,29.54,0,Books and Periodicals,Book stores
25/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,29.54,0,Books and Periodicals,Book stores
25/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,26.18,0,General Retail and Wholesale,Miscellaneous retail
25/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,27.3,0,General Retail and Wholesale,Miscellaneous retail
25/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,26.95,0,General Retail and Wholesale,Miscellaneous retail
25/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,3.95,0,General Retail and Wholesale,Miscellaneous retail
25/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,11.26,0,General Retail and Wholesale,Miscellaneous retail
25/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,14.38,0,General Retail and Wholesale,Miscellaneous retail
26/01/2016,DCC-BARLEY LANE SCH-C0611313,"Amazon Svcs Europe,SAR",57.26,0,Books and Periodicals,Book stores
26/01/2016,DCC-BARLEY LANE SCH-C0611313,"Amazon Svcs Europe,SAR",72.83,0,Books and Periodicals,Book stores
26/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,12.81,0,Books and Periodicals,Book stores
26/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,3.28,0,Books and Periodicals,Book stores
26/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,7.1,0,Books and Periodicals,Book stores
26/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,64.19,0,General Retail and Wholesale,Miscellaneous retail
26/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,42.97,0,General Retail and Wholesale,Miscellaneous retail
26/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,3.65,0,General Retail and Wholesale,Miscellaneous retail
26/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,3.82,0,General Retail and Wholesale,Miscellaneous retail
26/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,29.34,0,General Retail and Wholesale,Miscellaneous retail
26/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,2.81,0,General Retail and Wholesale,Miscellaneous retail
26/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,20.95,0,General Retail and Wholesale,Miscellaneous retail
26/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,19.38,0,General Retail and Wholesale,Miscellaneous retail
26/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,31.15,0,General Retail and Wholesale,Miscellaneous retail
27/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,7.64,0,Books and Periodicals,Book stores
27/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,37.45,0,Books and Periodicals,Book stores
27/01/2016,DCC-BARLEY LANE SCH-C0611313,B&Q DIRECT,239.98,0,Building Materials,Timber & building supplies
28/01/2016,DCC-BARLEY LANE SCH-C0611313,"Amazon Svcs Europe,SAR",23.46,0,Books and Periodicals,Book stores
28/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,59.64,0,Books and Periodicals,Book stores
28/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,29.82,0,General Retail and Wholesale,Miscellaneous retail
29/01/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,18.88,0,General Retail and Wholesale,Miscellaneous retail
2/2/2016,DCC-BARLEY LANE SCH-C0611313,Amazon UK Marketplace,13.03,0,General Retail and Wholesale,Miscellaneous retail
4/2/2016,DCC-BARLEY LANE SCH-C0611313,SMART HORIZONS LTD,25.08,0,Training and Educational,Schools
8/2/2016,DCC-BARLEY LANE SCH-C0611313,EXETER CITY COUNCI,47.5,0,Statutory Bodies,Government services
10/2/2016,DCC-BARLEY LANE SCH-C0611313,VUE BSL LTD,46.9,0,Leisure Activities,Cinemas
11/2/2016,DCC-BARLEY LANE SCH-C0611313,CREALY GREAT ADVEN,47.6,0,Leisure Activities,Amusement parks & circuses
11/2/2016,DCC-BARLEY LANE SCH-C0611313,VUE BSL LTD,33.2,0,Leisure Activities,Cinemas
12/2/2016,DCC-BARLEY LANE SCH-C0611313,PEAR TREE INN,357.7,0,Hotels and Accommodation,"Hotels, motels & resorts"
12/2/2016,DCC-BARLEY LANE SCH-C0611313,CREALY GREAT ADVEN,36.55,0,Leisure Activities,Amusement parks & circuses
29/02/2016,DCC-BARLEY LANE SCH-C0611313,TOYS R US,19.97,0,General Retail and Wholesale,Misc. general merchandise
21/04/2016,DCC-BARLEY LANE SCH-C0611313,FORREST CYCLE HIRE LTD,60,0,General Retail and Wholesale,"Bicycle shops, sales & service"
29/01/2016,DCC-BASSETTS FARM PR 0487469,Amazon UK Marketplace,42.47,0,General Retail and Wholesale,Miscellaneous retail
9/2/2016,DCC-BASSETTS FARM PR 0487469,ASDA HOME SHOPPING,88.86,0,General Retail and Wholesale,Grocery stores
15/02/2016,DCC-BASSETTS FARM PR 0487469,Amazon UK Marketplace,7.81,0,Books and Periodicals,Book stores
15/02/2016,DCC-BASSETTS FARM PR 0487469,Amazon UK Retail,9.98,0,Mail Order / Direct Selling,Direct sales companies
