Transaction Date,Local Authority Establishment,Benificiary (Merchant),Amount,Unrecoverable VAT,Expenditure Purpose,Merchant Category
21/08/2018,DCC CLYST ST MARY-CP0685685GBP,WWW.IKEA.COM,517.5,0,General Retail and Wholesale,Furniture & home furnishing
24/07/2018,DCC COAVER CLUB-C0606311,KOHLER MIRA,9.5,0,General Retail and Wholesale,Hardware stores
25/07/2018,DCC COAVER CLUB-C0606311,JS ONLINE GROCERY,54.15,0,General Retail and Wholesale,Grocery stores
26/07/2018,DCC COAVER CLUB-C0606311,LIDL UK  EXETER,25.69,0,General Retail and Wholesale,Grocery stores
01/08/2018,DCC COAVER CLUB-C0606311,WORKWEAR EXPRESS LIMITED,155.64,0,General Retail and Wholesale,Misc. clothing & accessory shops
02/08/2018,DCC COAVER CLUB-C0606311,GUARDIAN SECURITY,43.68,0,General Retail and Wholesale,Hardware stores
07/08/2018,DCC COAVER CLUB-C0606311,ITUNES.COM/BILL,12.99,0,General Retail and Wholesale,Record shops
13/08/2018,DCC COAVER CLUB-C0606311,WWW.AOSONLINE.CO.UK,14.72,0,"Office Stationery, Equipment and Supplies",Stationery & office supplies
26/07/2018,DCC COCKWOOD P.SCH-0479007,SAINSBURYS S/MKTS,20,0,General Retail and Wholesale,Grocery stores
26/07/2018,DCC COCKWOOD P.SCH-0479007,Amazon UK Retail,80,0,Mail Order / Direct Selling,Direct sales companies
23/07/2018,DCC COMM SERV'S DEVON-TIVERTON,Amazon UK Marketplace,6.99,0,Books and Periodicals,Book stores
26/07/2018,DCC COMM SERV'S DEVON-TIVERTON,Amazon UK Marketplace,263.55,0,Books and Periodicals,Book stores
01/08/2018,DCC COMM SERV'S DEVON-TIVERTON,AMZN Mktp UK,14.47,0,Books and Periodicals,Book stores
21/08/2018,DCC COMM SERV'S DEVON-TIVERTON,AMZN Mktp UK,11.28,0,Books and Periodicals,Book stores
21/08/2018,DCC COMM SERV'S DEVON-TIVERTON,HOMEBASE LTD 226,20,0,Building Materials,Timber & building supplies
01/08/2018,DCC CORNWOOD-CP0714932GBP,CITY ELECTRICAL FA,239.06,0,Building Materials,Timber & building supplies
01/08/2018,DCC CORNWOOD-CP0714932GBP,CITY ELECTRICAL FA,0,0,Building Materials,Timber & building supplies
01/08/2018,DCC CORNWOOD-CP0714932GBP,CITY ELECTRICAL FA,0,0,Building Materials,Timber & building supplies
24/07/2018,DCC COURT OF PROTECT-C 0509893,DUNELM ONLINE ORDER,95,0,General Retail and Wholesale,Drapery & upholstery shops
24/07/2018,DCC COURT OF PROTECT-C 0509893,ACP PUBLISHERS LTD,30,0,Print and Advertising,Publishing & printing services
31/07/2018,DCC COURT OF PROTECT-C 0509893,WWW.HIGOS.CO.UK,115.2,0,Financial Services,"Insurance sales, underwritering, premiums"
01/08/2018,DCC COURT OF PROTECT-C 0509893,BOOTS.COM,43.45,0,Medical Supplies and Services,Chemists & pharmacies
02/08/2018,DCC COURT OF PROTECT-C 0509893,AMZN Mktp UK,19.48,0,Books and Periodicals,Book stores
02/08/2018,DCC COURT OF PROTECT-C 0509893,AMZN Mktp UK,64.99,0,Books and Periodicals,Book stores
03/08/2018,DCC COURT OF PROTECT-C 0509893,WWW.CARPHONEWAREHO,360.99,0,Telecommunication Services,Phone equipment & sales
15/08/2018,DCC COURT OF PROTECT-C 0509893,TUI,253.62,0,Travel - Air/Rail/Road,Travel agencies
16/08/2018,DCC COURT OF PROTECT-C 0509893,WWW.ARGOS.CO.UK,25.99,0,General Retail and Wholesale,Discount stores
16/08/2018,DCC COURT OF PROTECT-C 0509893,WWW.ARGOS.CO.UK,126.94,0,General Retail and Wholesale,Discount stores
22/08/2018,DCC COURT OF PROTECT-C 0509893,CARPHONE WAREHOUSE,30,0,Telecommunication Services,Phone services
23/07/2018,DCC DARTINGTON PR-CP0685971GBP,THE COTT INN,148,0,Restaurants and Bars,Restaurants
23/07/2018,DCC DARTINGTON PR-CP0685971GBP,THE COTT INN,41.75,0,Restaurants and Bars,Restaurants
23/07/2018,DCC DARTINGTON PR-CP0685971GBP,THE COTT INN,-8,0,Restaurants and Bars,Restaurants
24/07/2018,DCC DARTINGTON PR-CP0685971GBP,WWW.CLOTHES2ORDER.COM,-120,0,Business Clothing and Footwear,Uniforms & commercial clothing
23/07/2018,DCC DEVON HOSP SS-CP0691283GBP,Amazon UK Marketplace,11.23,0,Books and Periodicals,Book stores
23/07/2018,DCC DEVON HOSP SS-CP0691283GBP,Amazon UK Marketplace,10.8,0,Books and Periodicals,Book stores
27/07/2018,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,60.18,0,General Retail and Wholesale,Grocery stores
03/08/2018,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,53.67,0,General Retail and Wholesale,Grocery stores
10/08/2018,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,64.37,0,General Retail and Wholesale,Grocery stores
16/08/2018,DCC EAST DEVON LEARN DISB SERV,TESCO STORES 5138,54.88,0,General Retail and Wholesale,Grocery stores
19/08/2018,DCC EAST DEVON LEARN DISB SERV,NETFLIX.COM,7.99,0,Telecommunication Services,Cable & pay TV services
21/08/2018,DCC EAST DEVON LEARN DISB SERV,TESCO DELIVERY SAVER2,6.99,0,Mail Order / Direct Selling,Continuous subscriptions
23/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,46.3,0,Travel - Air/Rail/Road,Passenger railways
23/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,39.2,0,Travel - Air/Rail/Road,Passenger railways
23/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,45.1,0,Travel - Air/Rail/Road,Passenger railways
23/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,-44.8,0,Travel - Air/Rail/Road,Passenger railways
24/07/2018,DCC EXETER CHILD-CP0670651GBP,PREMIER INN 44536540,100,0,Hotels and Accommodation,Premier Inn
25/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAVELODGE GB0000,109,0,Hotels and Accommodation,Travelodge
25/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,91,0,Travel - Air/Rail/Road,Passenger railways
25/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,182.6,0,Travel - Air/Rail/Road,Passenger railways
25/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,27.25,0,Travel - Air/Rail/Road,Passenger railways
25/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,-7.8,0,Travel - Air/Rail/Road,Passenger railways
25/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,18.55,0,Travel - Air/Rail/Road,Passenger railways
26/07/2018,DCC EXETER CHILD-CP0670651GBP,NEWTON ABBOT LC,160,0,Leisure Activities,Sports clubs & promoters
26/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,7.85,0,Travel - Air/Rail/Road,Passenger railways
26/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,16.75,0,Travel - Air/Rail/Road,Passenger railways
27/07/2018,DCC EXETER CHILD-CP0670651GBP,ECOWALL PROJECT LI,144,0,Leisure Activities,Misc. recreational services
27/07/2018,DCC EXETER CHILD-CP0670651GBP,HOLIDAY PAYMENT VRUK,528.99,0,Travel - Air/Rail/Road,Travel agencies
30/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,27.45,0,Travel - Air/Rail/Road,Passenger railways
31/07/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,46.3,0,Travel - Air/Rail/Road,Passenger railways
01/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,7.25,0,Travel - Air/Rail/Road,Passenger railways
02/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,36.9,0,Travel - Air/Rail/Road,Passenger railways
03/08/2018,DCC EXETER CHILD-CP0670651GBP,SYDNEY GUEST HOUSE,180,0,Hotels and Accommodation,"Hotels, motels & resorts"
03/08/2018,DCC EXETER CHILD-CP0670651GBP,DEVONVALLEY.BIZ,519,0,Leisure Activities,Trailer parks & camp sites
03/08/2018,DCC EXETER CHILD-CP0670651GBP,DEVONVALLEY.BIZ,1089,0,Leisure Activities,Trailer parks & camp sites
03/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,13.05,0,Travel - Air/Rail/Road,Passenger railways
03/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,22.55,0,Travel - Air/Rail/Road,Passenger railways
06/08/2018,DCC EXETER CHILD-CP0670651GBP,WWW.WORLDOFCOUNTRYLIFE,10.08,0,Leisure Activities,Tourist attractions and exhibitions
06/08/2018,DCC EXETER CHILD-CP0670651GBP,WOODLANDS,86.98,0,Leisure Activities,Amusement parks & circuses
06/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,119.3,0,Travel - Air/Rail/Road,Passenger railways
07/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,77.6,0,Travel - Air/Rail/Road,Passenger railways
08/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,18.25,0,Travel - Air/Rail/Road,Passenger railways
09/08/2018,DCC EXETER CHILD-CP0670651GBP,NORTHBROOK SWIMMING POOL,36.45,0,Leisure Activities,Misc. recreational services
10/08/2018,DCC EXETER CHILD-CP0670651GBP,NEWTON ABBOT LC,40,0,Leisure Activities,Sports clubs & promoters
10/08/2018,DCC EXETER CHILD-CP0670651GBP,ACT High 5 Sports Camp,21,0,Miscellaneous Industrial/Commercial Supplies,Misc business services
13/08/2018,DCC EXETER CHILD-CP0670651GBP,PREMIER INN44014325,125,0,Hotels and Accommodation,Premier Inn
13/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,189.6,0,Travel - Air/Rail/Road,Passenger railways
13/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,-10.6,0,Travel - Air/Rail/Road,Passenger railways
13/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,-10.8,0,Travel - Air/Rail/Road,Passenger railways
13/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,33.5,0,Travel - Air/Rail/Road,Passenger railways
13/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,-60.4,0,Travel - Air/Rail/Road,Passenger railways
14/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,46.3,0,Travel - Air/Rail/Road,Passenger railways
14/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,22.55,0,Travel - Air/Rail/Road,Passenger railways
14/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,11.55,0,Travel - Air/Rail/Road,Passenger railways
14/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,11.55,0,Travel - Air/Rail/Road,Passenger railways
15/08/2018,DCC EXETER CHILD-CP0670651GBP,PREMIER INN44010690,100,0,Hotels and Accommodation,Premier Inn
15/08/2018,DCC EXETER CHILD-CP0670651GBP,PREMIER INN44010690,86.5,0,Hotels and Accommodation,Premier Inn
15/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,84.4,0,Travel - Air/Rail/Road,Passenger railways
15/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,45.1,0,Travel - Air/Rail/Road,Passenger railways
15/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,61.4,0,Travel - Air/Rail/Road,Passenger railways
15/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,61.4,0,Travel - Air/Rail/Road,Passenger railways
15/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,68.2,0,Travel - Air/Rail/Road,Passenger railways
16/08/2018,DCC EXETER CHILD-CP0670651GBP,NEWTON ABBOT LC,160,0,Leisure Activities,Sports clubs & promoters
16/08/2018,DCC EXETER CHILD-CP0670651GBP,PGL TRAVEL LIMITED,294.6,0,Travel - Air/Rail/Road,Travel agencies
16/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,13.05,0,Travel - Air/Rail/Road,Passenger railways
16/08/2018,DCC EXETER CHILD-CP0670651GBP,NATIONAL EXPRESS LIMITED,21,0,Travel - Air/Rail/Road,"Buses, charter & tour"
16/08/2018,DCC EXETER CHILD-CP0670651GBP,NATIONAL EXPRESS LIMITED,16,0,Travel - Air/Rail/Road,"Buses, charter & tour"
16/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,52.2,0,Travel - Air/Rail/Road,Passenger railways
16/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,27.25,0,Travel - Air/Rail/Road,Passenger railways
16/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,11.55,0,Travel - Air/Rail/Road,Passenger railways
17/08/2018,DCC EXETER CHILD-CP0670651GBP,PREMIER INN44012335,511.96,0,Hotels and Accommodation,Premier Inn
17/08/2018,DCC EXETER CHILD-CP0670651GBP,HOLIDAY PAYMENT VRUK,499,0,Travel - Air/Rail/Road,Travel agencies
19/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAINLINE,-34.8,0,Travel - Air/Rail/Road,Passenger railways
20/08/2018,DCC EXETER CHILD-CP0670651GBP,TRAVELODGE GB0000,625,0,Hotels and Accommodation,Travelodge
20/08/2018,DCC EXETER CHILD-CP0670651GBP,ACT High 5 Sports Camp,21,0,Miscellaneous Industrial/Commercial Supplies,Misc business services
22/08/2018,DCC EXETER CHILD-CP0670651GBP,NEWTON ABBOT LC,-20,0,Leisure Activities,Sports clubs & promoters
22/08/2018,DCC EXETER CHILD-CP0670651GBP,NEWTON ABBOT LC,-20,0,Leisure Activities,Sports clubs & promoters
23/07/2018,DCC EXETER CHILD-CP0714942GBP,TESCO STORE 2487,56.61,0,General Retail and Wholesale,Grocery stores
24/07/2018,DCC EXETER CHILD-CP0714942GBP,COYWOOD COMPUTERS,166.4,0,General Retail and Wholesale,Electronics shops
